sku_id,product_id,sku_name,color,specification,market_price,sale_price,cost_price,barcode,sku_status
SKU0002460,P001230,暖杏色-旗舰版,云朵白,基础版,531.49,391.14,231.68,6900000002460,active
SKU0002461,P001231,云朵白-中号,标准款,基础版,310.81,268.86,154.59,6900000002461,active
SKU0002462,P001231,星空蓝-小号,暖杏色,中号,359.11,286.74,185.89,6900000002462,active
SKU0002463,P001232,曜石黑-旗舰版,活力橙,旗舰版,3774.54,3017.65,1888.91,6900000002463,active
SKU0002464,P001232,曜石黑-中号,暖杏色,大号,4070.6,3478.66,2500.22,6900000002464,active
SKU0002465,P001233,曜石黑-中号,暖杏色,大号,137.89,99.38,74.03,6900000002465,active
SKU0002466,P001233,星空蓝-基础版,云朵白,基础版,113.6,87.11,47.45,6900000002466,active
SKU0002467,P001234,活力橙-基础版,标准款,中号,2028.69,1655.2,1103.54,6900000002467,active
SKU0002468,P001234,暖杏色-中号,标准款,基础版,2366.97,1586.82,1052.17,6900000002468,active
SKU0002469,P001235,暖杏色-大号,活力橙,旗舰版,3460.95,3028.46,1776.14,6900000002469,active
SKU0002470,P001235,活力橙-旗舰版,标准款,升级版,3425.47,2871.14,1768.8,6900000002470,active
SKU0002471,P001236,星空蓝-旗舰版,曜石黑,基础版,1889.22,1520.83,736.06,6900000002471,active
SKU0002472,P001236,暖杏色-小号,曜石黑,旗舰版,1946.13,1451.52,898.52,6900000002472,active
SKU0002473,P001237,标准款-升级版,暖杏色,旗舰版,2083.67,1805.76,1051.77,6900000002473,inactive
SKU0002474,P001237,标准款-旗舰版,暖杏色,大号,2231.33,1711.02,931.42,6900000002474,active
SKU0002475,P001238,活力橙-升级版,活力橙,大号,2541.55,2027.73,1205.05,6900000002475,active
SKU0002476,P001238,活力橙-中号,标准款,升级版,2314.02,1980.24,1355.48,6900000002476,active
SKU0002477,P001239,暖杏色-基础版,暖杏色,升级版,3516.04,2780.76,1590.87,6900000002477,active
SKU0002478,P001239,曜石黑-升级版,标准款,基础版,3431.7,3027.87,2042.8,6900000002478,active
SKU0002479,P001240,活力橙-中号,标准款,旗舰版,2469.18,2389.45,1254.08,6900000002479,active
SKU0002480,P001240,星空蓝-升级版,云朵白,大号,2589.86,2157.12,1327.87,6900000002480,active
SKU0002481,P001241,标准款-升级版,暖杏色,大号,1727.13,1622.2,968.03,6900000002481,active
SKU0002482,P001241,曜石黑-基础版,标准款,小号,2057.01,1403.22,1088.38,6900000002482,active
SKU0002483,P001242,活力橙-升级版,云朵白,基础版,40.36,35.15,19.32,6900000002483,active
SKU0002484,P001242,暖杏色-小号,云朵白,中号,46.65,37.34,18.52,6900000002484,active
SKU0002485,P001243,标准款-小号,暖杏色,升级版,1914.96,1304.26,635.44,6900000002485,active
SKU0002486,P001243,云朵白-小号,曜石黑,基础版,1622.31,1229.68,704.73,6900000002486,active
SKU0002487,P001244,标准款-基础版,活力橙,旗舰版,1427.02,1018.92,775.89,6900000002487,active
SKU0002488,P001244,曜石黑-升级版,曜石黑,旗舰版,1548.59,1290.46,997.65,6900000002488,active
SKU0002489,P001245,暖杏色-大号,标准款,升级版,2125.25,1591.35,806.87,6900000002489,active
SKU0002490,P001245,云朵白-旗舰版,暖杏色,升级版,1938.69,1880.71,1348.2,6900000002490,active
SKU0002491,P001246,活力橙-大号,曜石黑,大号,2371.68,2119.29,1230.89,6900000002491,active
SKU0002492,P001246,暖杏色-升级版,云朵白,中号,2597.2,1965.02,1311.63,6900000002492,inactive
SKU0002493,P001247,云朵白-中号,曜石黑,基础版,2378.64,1828.35,1218.27,6900000002493,active
SKU0002494,P001247,标准款-中号,暖杏色,中号,2240.43,1849.27,1095.9,6900000002494,active
SKU0002495,P001248,云朵白-大号,星空蓝,基础版,3639.02,2936.44,1544.18,6900000002495,active
SKU0002496,P001248,标准款-基础版,活力橙,小号,3547.08,2866.83,1519.84,6900000002496,active
SKU0002497,P001249,活力橙-大号,活力橙,大号,2475.43,1848.5,1389.39,6900000002497,active
SKU0002498,P001249,云朵白-旗舰版,星空蓝,升级版,2521.23,1862.91,1106.24,6900000002498,active
SKU0002499,P001250,暖杏色-升级版,暖杏色,旗舰版,2618.72,2338.19,1370.62,6900000002499,active
SKU0002500,P001250,活力橙-旗舰版,云朵白,旗舰版,3099.06,2235.84,1675.59,6900000002500,active
SKU0002501,P001251,云朵白-小号,曜石黑,升级版,378.34,277.82,133.92,6900000002501,active
SKU0002502,P001251,星空蓝-升级版,曜石黑,中号,347.78,280.74,197.83,6900000002502,active
SKU0002503,P001252,活力橙-旗舰版,星空蓝,中号,2757.61,2056.77,1485.41,6900000002503,active
SKU0002504,P001252,曜石黑-小号,星空蓝,中号,2682.87,2355.11,1575.02,6900000002504,active
SKU0002505,P001253,暖杏色-旗舰版,标准款,旗舰版,2612.65,2164.84,1521.14,6900000002505,active
SKU0002506,P001253,暖杏色-基础版,暖杏色,旗舰版,2716.1,2440.96,1272.73,6900000002506,active
SKU0002507,P001254,曜石黑-中号,暖杏色,中号,4530.56,3579.08,2368.92,6900000002507,active
SKU0002508,P001254,标准款-大号,云朵白,中号,3877.71,3431.19,2079.95,6900000002508,active
SKU0002509,P001255,云朵白-大号,云朵白,升级版,2517.81,1944.48,1393.12,6900000002509,active
SKU0002510,P001255,暖杏色-旗舰版,云朵白,大号,2474.83,1830.95,1067.42,6900000002510,active
SKU0002511,P001256,云朵白-大号,暖杏色,升级版,2243.16,1744.77,972.63,6900000002511,active
SKU0002512,P001256,活力橙-升级版,星空蓝,基础版,1986.91,1635.87,1096.81,6900000002512,active
SKU0002513,P001257,活力橙-中号,云朵白,中号,2045.36,1840.94,1361.35,6900000002513,active
SKU0002514,P001257,活力橙-升级版,标准款,中号,2370.12,1705.32,1054.38,6900000002514,active
SKU0002515,P001258,标准款-中号,云朵白,旗舰版,1641.4,1277.15,716.7,6900000002515,active
SKU0002516,P001258,标准款-基础版,暖杏色,小号,1714.64,1457.62,734.97,6900000002516,inactive
SKU0002517,P001259,活力橙-旗舰版,活力橙,中号,460.42,312.7,243.55,6900000002517,active
SKU0002518,P001259,标准款-中号,暖杏色,大号,404.01,336.52,229.4,6900000002518,active
SKU0002519,P001260,星空蓝-旗舰版,云朵白,旗舰版,2635.26,2120.7,1113.6,6900000002519,active
SKU0002520,P001260,云朵白-升级版,活力橙,小号,3141.47,2399.36,1306.14,6900000002520,active
SKU0002521,P001261,活力橙-升级版,云朵白,大号,3393.87,2710.85,1493.19,6900000002521,active
SKU0002522,P001261,云朵白-升级版,暖杏色,升级版,3174.81,2747.15,1941.77,6900000002522,active
SKU0002523,P001262,曜石黑-大号,暖杏色,升级版,1849.86,1818.11,889.99,6900000002523,active
SKU0002524,P001262,星空蓝-旗舰版,星空蓝,旗舰版,2257.8,1471.18,813.14,6900000002524,active
SKU0002525,P001263,标准款-中号,标准款,大号,2014.39,1643.93,1068.92,6900000002525,active
SKU0002526,P001263,星空蓝-基础版,标准款,大号,1868.51,1451.19,1047.03,6900000002526,inactive
SKU0002527,P001264,标准款-大号,暖杏色,基础版,582.77,448.56,253.43,6900000002527,active
SKU0002528,P001264,暖杏色-小号,活力橙,小号,630.33,456.83,324.62,6900000002528,active
SKU0002529,P001265,星空蓝-基础版,星空蓝,旗舰版,2819.79,2478.94,1735.24,6900000002529,inactive
SKU0002530,P001265,暖杏色-小号,云朵白,升级版,3208.36,2414.31,1419.33,6900000002530,active
SKU0002531,P001266,曜石黑-大号,暖杏色,大号,2097.27,1381.77,1057.69,6900000002531,inactive
SKU0002532,P001266,活力橙-基础版,曜石黑,中号,2005.25,1403.29,892.4,6900000002532,active
SKU0002533,P001267,云朵白-基础版,暖杏色,旗舰版,794.55,671.37,361.83,6900000002533,active
SKU0002534,P001267,曜石黑-大号,暖杏色,大号,722.56,576.97,277.79,6900000002534,active
SKU0002535,P001268,标准款-小号,曜石黑,旗舰版,4094.9,3382.06,1705.72,6900000002535,inactive
SKU0002536,P001268,星空蓝-中号,标准款,基础版,4187.59,3341.25,1660.08,6900000002536,active
SKU0002537,P001269,星空蓝-大号,云朵白,中号,3033.51,2202.6,1083.32,6900000002537,active
SKU0002538,P001269,暖杏色-基础版,活力橙,中号,2995.04,2334.32,1751.06,6900000002538,active
SKU0002539,P001270,星空蓝-升级版,活力橙,旗舰版,440.81,419.05,243.42,6900000002539,active
SKU0002540,P001270,云朵白-升级版,云朵白,旗舰版,566.05,401.29,215.31,6900000002540,active
SKU0002541,P001271,曜石黑-基础版,暖杏色,升级版,1129.84,826.19,406.74,6900000002541,active
SKU0002542,P001271,曜石黑-旗舰版,曜石黑,大号,1146.28,936.03,569.28,6900000002542,active
SKU0002543,P001272,暖杏色-旗舰版,活力橙,中号,971.78,786.36,483.56,6900000002543,active
SKU0002544,P001272,暖杏色-中号,云朵白,大号,1004.5,740.01,542.34,6900000002544,active
SKU0002545,P001273,活力橙-基础版,星空蓝,中号,3227.68,2592.67,1801.03,6900000002545,active
SKU0002546,P001273,暖杏色-大号,标准款,大号,3633.08,2724.14,1393.92,6900000002546,active
SKU0002547,P001274,标准款-升级版,标准款,基础版,3937.81,2716.97,1626.73,6900000002547,active
SKU0002548,P001274,活力橙-升级版,星空蓝,小号,3492.89,2615.87,1386.59,6900000002548,active
SKU0002549,P001275,活力橙-中号,活力橙,升级版,3125.69,2533.86,1882.96,6900000002549,active
SKU0002550,P001275,云朵白-旗舰版,暖杏色,中号,2816.73,2371.47,1625.51,6900000002550,active
SKU0002551,P001276,活力橙-大号,活力橙,升级版,2028.92,1742.78,982.08,6900000002551,active
SKU0002552,P001276,星空蓝-旗舰版,曜石黑,小号,1910.9,1757.04,1297.75,6900000002552,active
SKU0002553,P001277,云朵白-中号,标准款,大号,659.25,470.34,249.04,6900000002553,active
SKU0002554,P001277,标准款-小号,标准款,大号,566.31,520.67,360.92,6900000002554,active
SKU0002555,P001278,标准款-旗舰版,星空蓝,旗舰版,255.5,217.45,116.78,6900000002555,active
SKU0002556,P001278,云朵白-大号,活力橙,基础版,233.7,207.05,139.1,6900000002556,active
SKU0002557,P001279,活力橙-旗舰版,活力橙,旗舰版,756.71,623.01,465.03,6900000002557,active
SKU0002558,P001279,云朵白-中号,活力橙,升级版,768.3,676.76,367.36,6900000002558,active
SKU0002559,P001280,曜石黑-升级版,云朵白,小号,121.07,93.21,48.25,6900000002559,active
SKU0002560,P001280,标准款-基础版,标准款,旗舰版,103.72,96.53,74.28,6900000002560,inactive
SKU0002561,P001281,云朵白-小号,星空蓝,中号,3142.26,2618.1,1351.65,6900000002561,inactive
SKU0002562,P001281,活力橙-旗舰版,云朵白,大号,2739.44,2064.89,1447.65,6900000002562,active
SKU0002563,P001282,云朵白-小号,星空蓝,大号,3553.4,2891.57,1812.03,6900000002563,active
SKU0002564,P001282,活力橙-大号,标准款,大号,3412.5,2348.31,1286.2,6900000002564,active
SKU0002565,P001283,星空蓝-旗舰版,活力橙,基础版,4066.35,3002.63,2120.25,6900000002565,active
SKU0002566,P001283,云朵白-小号,云朵白,升级版,3861.95,3203.08,1954.29,6900000002566,active
SKU0002567,P001284,星空蓝-中号,星空蓝,小号,3726.44,3068.49,1477.53,6900000002567,active
SKU0002568,P001284,活力橙-升级版,暖杏色,小号,3331.62,2905.86,1410.04,6900000002568,active
SKU0002569,P001285,活力橙-旗舰版,标准款,中号,745.8,663.5,418.69,6900000002569,active
SKU0002570,P001285,曜石黑-升级版,活力橙,中号,785.29,670.67,336.79,6900000002570,active
SKU0002571,P001286,星空蓝-基础版,云朵白,中号,4124.78,3033.47,2145.26,6900000002571,active
SKU0002572,P001286,标准款-大号,标准款,旗舰版,3817.43,3062.16,1697.39,6900000002572,active
SKU0002573,P001287,云朵白-大号,活力橙,大号,308.88,209.12,106.37,6900000002573,active
SKU0002574,P001287,暖杏色-基础版,云朵白,大号,310.3,232.27,113.24,6900000002574,active
SKU0002575,P001288,标准款-大号,云朵白,基础版,2998.98,2212.86,1637.12,6900000002575,active
SKU0002576,P001288,星空蓝-大号,活力橙,中号,2798.48,1973.92,1073.97,6900000002576,active
SKU0002577,P001289,云朵白-小号,活力橙,升级版,2728.94,1919.77,1444.49,6900000002577,active
SKU0002578,P001289,活力橙-旗舰版,曜石黑,升级版,2346.89,1847.6,1348.33,6900000002578,active
SKU0002579,P001290,云朵白-基础版,暖杏色,旗舰版,2010.22,1687.54,1118.08,6900000002579,active
SKU0002580,P001290,活力橙-升级版,暖杏色,旗舰版,1926.7,1549.61,1146.6,6900000002580,active
SKU0002581,P001291,标准款-大号,暖杏色,中号,821.29,686.41,505.27,6900000002581,active
SKU0002582,P001291,曜石黑-基础版,星空蓝,旗舰版,1035.35,763.15,463.76,6900000002582,active
SKU0002583,P001292,暖杏色-中号,云朵白,中号,2919.27,2232.99,1553.92,6900000002583,active
SKU0002584,P001292,星空蓝-大号,曜石黑,升级版,2661.37,2177.49,1473.34,6900000002584,active
SKU0002585,P001293,曜石黑-小号,活力橙,旗舰版,3769.54,2967.65,1773.06,6900000002585,active
SKU0002586,P001293,星空蓝-基础版,暖杏色,升级版,3200.21,2741.84,1708.25,6900000002586,active
SKU0002587,P001294,活力橙-旗舰版,暖杏色,旗舰版,104.07,78.18,53.91,6900000002587,active
SKU0002588,P001294,曜石黑-旗舰版,曜石黑,中号,125.91,92.91,47.44,6900000002588,active
SKU0002589,P001295,曜石黑-基础版,标准款,小号,4072.62,2942.1,1726.57,6900000002589,active
SKU0002590,P001295,标准款-基础版,曜石黑,基础版,4242.24,3079.36,2113.41,6900000002590,active
SKU0002591,P001296,云朵白-基础版,星空蓝,基础版,2279.31,1746.06,1075.83,6900000002591,active
SKU0002592,P001296,云朵白-升级版,星空蓝,旗舰版,2052.66,1678.17,1162.64,6900000002592,active
SKU0002593,P001297,星空蓝-中号,云朵白,旗舰版,3520.79,2659.77,1592.94,6900000002593,active
SKU0002594,P001297,曜石黑-中号,暖杏色,大号,3311.67,2682.84,1719.22,6900000002594,active
SKU0002595,P001298,暖杏色-大号,标准款,小号,3583.92,2604.86,1724.43,6900000002595,active
SKU0002596,P001298,标准款-中号,标准款,中号,3101.29,2867.59,1961.72,6900000002596,active
SKU0002597,P001299,云朵白-中号,暖杏色,旗舰版,3166.67,2656.41,2037.14,6900000002597,active
SKU0002598,P001299,标准款-旗舰版,暖杏色,大号,3703.29,2797.91,1576.46,6900000002598,active
SKU0002599,P001300,曜石黑-小号,标准款,升级版,3687.84,2434.53,1480.74,6900000002599,active
SKU0002600,P001300,星空蓝-升级版,星空蓝,升级版,3626.91,2540.76,1464.94,6900000002600,active
SKU0002601,P001301,曜石黑-旗舰版,标准款,升级版,1461.27,1023.38,768.92,6900000002601,active
SKU0002602,P001301,曜石黑-大号,活力橙,小号,1295.98,1019.25,787.93,6900000002602,active
SKU0002603,P001302,标准款-中号,暖杏色,中号,213.76,173.55,94.71,6900000002603,active
SKU0002604,P001302,标准款-升级版,云朵白,旗舰版,234.47,201.37,141.72,6900000002604,active
SKU0002605,P001303,暖杏色-升级版,暖杏色,升级版,3005.04,2577.9,1858.84,6900000002605,active
SKU0002606,P001303,标准款-中号,云朵白,升级版,3543.28,2643.02,1918.93,6900000002606,active
SKU0002607,P001304,云朵白-旗舰版,暖杏色,旗舰版,354.98,271.6,194.52,6900000002607,active
SKU0002608,P001304,标准款-大号,暖杏色,基础版,374.18,259.81,189.35,6900000002608,active
SKU0002609,P001305,标准款-旗舰版,暖杏色,大号,1062.75,858.94,599.43,6900000002609,active
SKU0002610,P001305,云朵白-小号,曜石黑,升级版,954.86,829.31,515.0,6900000002610,active
SKU0002611,P001306,星空蓝-大号,云朵白,旗舰版,1624.06,1570.33,896.91,6900000002611,inactive
SKU0002612,P001306,标准款-大号,星空蓝,旗舰版,2050.78,1400.28,868.9,6900000002612,active
SKU0002613,P001307,标准款-基础版,标准款,升级版,1630.18,1250.88,660.86,6900000002613,active
SKU0002614,P001307,星空蓝-小号,活力橙,基础版,1786.18,1251.72,876.51,6900000002614,active
SKU0002615,P001308,曜石黑-升级版,活力橙,旗舰版,1766.96,1605.66,896.31,6900000002615,active
SKU0002616,P001308,暖杏色-旗舰版,星空蓝,旗舰版,1648.23,1359.1,725.0,6900000002616,active
SKU0002617,P001309,星空蓝-中号,活力橙,大号,4186.34,3490.59,1974.91,6900000002617,active
SKU0002618,P001309,标准款-旗舰版,活力橙,升级版,3952.39,2833.0,1690.57,6900000002618,inactive
SKU0002619,P001310,活力橙-基础版,活力橙,小号,662.87,547.91,300.35,6900000002619,active
SKU0002620,P001310,活力橙-中号,曜石黑,旗舰版,782.79,620.88,459.92,6900000002620,active
SKU0002621,P001311,活力橙-升级版,曜石黑,中号,214.76,188.62,107.47,6900000002621,active
SKU0002622,P001311,标准款-基础版,星空蓝,旗舰版,270.84,182.93,90.29,6900000002622,active
SKU0002623,P001312,活力橙-大号,云朵白,旗舰版,1962.38,1464.94,957.32,6900000002623,active
SKU0002624,P001312,活力橙-中号,活力橙,小号,2245.51,1630.56,1005.8,6900000002624,active
SKU0002625,P001313,曜石黑-旗舰版,活力橙,升级版,1090.1,787.23,608.61,6900000002625,active
SKU0002626,P001313,活力橙-大号,暖杏色,升级版,1062.51,859.62,485.56,6900000002626,active
SKU0002627,P001314,暖杏色-基础版,活力橙,小号,1706.05,1636.64,1234.59,6900000002627,active
SKU0002628,P001314,活力橙-中号,星空蓝,基础版,2095.44,1578.76,1173.99,6900000002628,active
SKU0002629,P001315,暖杏色-中号,曜石黑,基础版,614.18,433.5,279.83,6900000002629,active
SKU0002630,P001315,暖杏色-中号,云朵白,大号,542.36,416.03,287.88,6900000002630,active
SKU0002631,P001316,星空蓝-基础版,标准款,大号,1364.62,879.94,502.19,6900000002631,active
SKU0002632,P001316,暖杏色-中号,星空蓝,升级版,1099.2,904.1,480.43,6900000002632,active
SKU0002633,P001317,标准款-旗舰版,云朵白,旗舰版,1044.63,932.81,701.76,6900000002633,active
SKU0002634,P001317,活力橙-大号,曜石黑,升级版,1019.27,873.2,555.62,6900000002634,inactive
SKU0002635,P001318,暖杏色-小号,活力橙,大号,2419.89,2008.39,1369.77,6900000002635,active
SKU0002636,P001318,云朵白-小号,曜石黑,升级版,2578.45,1877.61,1134.49,6900000002636,active
SKU0002637,P001319,星空蓝-旗舰版,标准款,升级版,2264.99,1877.09,906.04,6900000002637,active
SKU0002638,P001319,标准款-中号,暖杏色,旗舰版,2270.88,1814.5,1406.57,6900000002638,inactive
SKU0002639,P001320,标准款-旗舰版,暖杏色,中号,3948.3,3579.73,2279.27,6900000002639,active
SKU0002640,P001320,标准款-升级版,暖杏色,升级版,4389.18,3189.61,1948.09,6900000002640,active
SKU0002641,P001321,暖杏色-旗舰版,星空蓝,中号,3773.98,2545.57,1528.63,6900000002641,active
SKU0002642,P001321,标准款-小号,标准款,基础版,3769.41,2479.76,1842.84,6900000002642,active
SKU0002643,P001322,标准款-小号,标准款,中号,1194.96,804.72,408.03,6900000002643,active
SKU0002644,P001322,星空蓝-小号,云朵白,旗舰版,1130.26,870.78,673.08,6900000002644,active
SKU0002645,P001323,曜石黑-中号,暖杏色,基础版,3807.66,2732.72,2107.73,6900000002645,active
SKU0002646,P001323,云朵白-大号,活力橙,大号,3751.3,2640.06,1954.69,6900000002646,active
SKU0002647,P001324,标准款-旗舰版,星空蓝,大号,3826.9,2972.95,1434.84,6900000002647,active
SKU0002648,P001324,曜石黑-基础版,云朵白,旗舰版,3665.48,2869.13,1601.25,6900000002648,active
SKU0002649,P001325,标准款-小号,星空蓝,旗舰版,2713.2,2568.51,1502.79,6900000002649,active
SKU0002650,P001325,曜石黑-基础版,云朵白,基础版,2678.67,2037.14,1541.5,6900000002650,active
SKU0002651,P001326,曜石黑-基础版,标准款,基础版,2731.98,2357.3,1574.99,6900000002651,active
SKU0002652,P001326,暖杏色-基础版,活力橙,大号,3253.29,2147.27,1163.87,6900000002652,active
SKU0002653,P001327,标准款-小号,星空蓝,基础版,1146.62,812.34,468.22,6900000002653,active
SKU0002654,P001327,标准款-中号,暖杏色,中号,1214.16,890.53,639.49,6900000002654,active
SKU0002655,P001328,云朵白-小号,活力橙,基础版,2320.69,1757.44,1138.03,6900000002655,active
SKU0002656,P001328,曜石黑-旗舰版,活力橙,小号,2135.05,1645.68,1134.27,6900000002656,active
SKU0002657,P001329,云朵白-中号,云朵白,中号,2985.26,2195.41,1490.53,6900000002657,active
SKU0002658,P001329,星空蓝-升级版,活力橙,基础版,2481.45,1881.36,1080.92,6900000002658,active
SKU0002659,P001330,暖杏色-大号,暖杏色,中号,2145.42,1669.94,930.01,6900000002659,active
SKU0002660,P001330,曜石黑-基础版,星空蓝,中号,2428.17,1962.15,1098.18,6900000002660,active
SKU0002661,P001331,云朵白-基础版,暖杏色,中号,1602.59,1198.62,908.52,6900000002661,active
SKU0002662,P001331,星空蓝-旗舰版,星空蓝,升级版,1373.08,1134.95,793.25,6900000002662,active
SKU0002663,P001332,活力橙-升级版,星空蓝,中号,124.15,104.14,77.72,6900000002663,active
SKU0002664,P001332,活力橙-升级版,曜石黑,大号,125.06,95.52,53.48,6900000002664,active
SKU0002665,P001333,星空蓝-基础版,标准款,小号,1557.54,1258.88,864.01,6900000002665,active
SKU0002666,P001333,星空蓝-旗舰版,星空蓝,大号,1398.73,1327.65,798.48,6900000002666,active
SKU0002667,P001334,云朵白-中号,标准款,基础版,939.23,879.99,467.34,6900000002667,active
SKU0002668,P001334,暖杏色-小号,云朵白,小号,949.49,738.69,443.5,6900000002668,active
SKU0002669,P001335,云朵白-大号,标准款,大号,3402.7,2906.51,2105.14,6900000002669,active
SKU0002670,P001335,活力橙-基础版,暖杏色,基础版,3277.18,2742.84,1366.76,6900000002670,active
SKU0002671,P001336,暖杏色-中号,云朵白,基础版,4064.66,3024.16,1875.87,6900000002671,active
SKU0002672,P001336,暖杏色-中号,云朵白,大号,3369.44,2830.55,2044.83,6900000002672,active
SKU0002673,P001337,活力橙-基础版,活力橙,旗舰版,2069.95,1684.93,890.56,6900000002673,active
SKU0002674,P001337,活力橙-小号,暖杏色,旗舰版,2154.56,1766.92,1295.0,6900000002674,active
SKU0002675,P001338,活力橙-旗舰版,暖杏色,大号,3099.63,2401.29,1438.04,6900000002675,active
SKU0002676,P001338,云朵白-大号,曜石黑,中号,3227.61,2539.36,1466.45,6900000002676,active
SKU0002677,P001339,暖杏色-旗舰版,星空蓝,基础版,659.38,607.73,472.52,6900000002677,active
SKU0002678,P001339,标准款-大号,标准款,升级版,818.88,523.96,320.32,6900000002678,active
SKU0002679,P001340,暖杏色-基础版,标准款,中号,3001.12,2430.08,1226.61,6900000002679,active
SKU0002680,P001340,云朵白-中号,暖杏色,小号,2964.67,2726.57,1846.9,6900000002680,active
SKU0002681,P001341,曜石黑-小号,云朵白,旗舰版,3764.9,3184.0,1903.43,6900000002681,active
SKU0002682,P001341,暖杏色-升级版,云朵白,基础版,3972.6,3276.19,1603.19,6900000002682,active
SKU0002683,P001342,星空蓝-大号,云朵白,小号,3979.25,3556.08,2772.13,6900000002683,active
SKU0002684,P001342,活力橙-基础版,暖杏色,基础版,4077.89,3439.88,2619.95,6900000002684,active
SKU0002685,P001343,星空蓝-小号,云朵白,基础版,33.34,22.45,13.75,6900000002685,active
SKU0002686,P001343,标准款-中号,云朵白,大号,31.21,25.46,14.55,6900000002686,active
SKU0002687,P001344,星空蓝-旗舰版,曜石黑,基础版,2738.88,2271.53,1491.31,6900000002687,active
SKU0002688,P001344,星空蓝-小号,云朵白,中号,3155.99,2116.73,1034.04,6900000002688,inactive
SKU0002689,P001345,曜石黑-中号,云朵白,升级版,2221.5,1431.56,795.56,6900000002689,active
SKU0002690,P001345,云朵白-大号,云朵白,小号,2105.89,1640.08,991.9,6900000002690,active
SKU0002691,P001346,标准款-小号,活力橙,升级版,1342.59,1071.88,603.29,6900000002691,active
SKU0002692,P001346,云朵白-基础版,云朵白,升级版,1345.26,1232.11,647.16,6900000002692,active
SKU0002693,P001347,曜石黑-升级版,标准款,大号,2390.16,1818.13,1145.68,6900000002693,active
SKU0002694,P001347,活力橙-基础版,暖杏色,中号,2511.17,1779.83,1147.56,6900000002694,active
SKU0002695,P001348,云朵白-大号,曜石黑,大号,4074.65,3084.7,2186.94,6900000002695,active
SKU0002696,P001348,活力橙-基础版,星空蓝,升级版,3522.43,2928.37,1825.46,6900000002696,active
SKU0002697,P001349,曜石黑-小号,暖杏色,小号,1356.45,1156.17,630.82,6900000002697,active
SKU0002698,P001349,曜石黑-升级版,曜石黑,中号,1444.51,1053.71,807.78,6900000002698,inactive
SKU0002699,P001350,标准款-中号,活力橙,升级版,3919.67,3013.15,1549.49,6900000002699,active
SKU0002700,P001350,标准款-基础版,活力橙,大号,3369.9,2864.86,1383.87,6900000002700,active
SKU0002701,P001351,活力橙-大号,曜石黑,升级版,4221.45,2973.05,1502.06,6900000002701,active
SKU0002702,P001351,暖杏色-大号,云朵白,大号,4150.77,3159.43,1616.8,6900000002702,active
SKU0002703,P001352,曜石黑-小号,活力橙,大号,387.52,348.41,200.58,6900000002703,active
SKU0002704,P001352,云朵白-升级版,云朵白,大号,399.85,318.54,231.62,6900000002704,active
SKU0002705,P001353,活力橙-旗舰版,标准款,升级版,2631.88,1976.06,1295.15,6900000002705,active
SKU0002706,P001353,标准款-基础版,曜石黑,基础版,2958.34,2041.33,992.67,6900000002706,active
SKU0002707,P001354,活力橙-基础版,暖杏色,升级版,3675.94,2430.82,1755.76,6900000002707,active
SKU0002708,P001354,活力橙-升级版,标准款,升级版,3273.38,2873.76,1965.41,6900000002708,active
SKU0002709,P001355,标准款-小号,活力橙,基础版,871.82,573.69,315.02,6900000002709,active
SKU0002710,P001355,星空蓝-旗舰版,云朵白,升级版,907.06,721.94,350.19,6900000002710,active
SKU0002711,P001356,暖杏色-旗舰版,星空蓝,旗舰版,777.52,506.68,387.46,6900000002711,active
SKU0002712,P001356,星空蓝-小号,曜石黑,中号,706.57,625.11,366.3,6900000002712,active
SKU0002713,P001357,星空蓝-中号,活力橙,旗舰版,3217.26,2143.83,1424.52,6900000002713,active
SKU0002714,P001357,暖杏色-大号,曜石黑,旗舰版,2915.64,2170.76,1100.4,6900000002714,active
SKU0002715,P001358,星空蓝-升级版,云朵白,旗舰版,2717.94,2041.1,1140.72,6900000002715,active
SKU0002716,P001358,标准款-基础版,暖杏色,中号,2932.26,2028.92,1446.94,6900000002716,active
SKU0002717,P001359,活力橙-小号,暖杏色,旗舰版,2210.93,1779.6,1123.14,6900000002717,active
SKU0002718,P001359,云朵白-基础版,星空蓝,大号,2083.5,1726.34,1327.01,6900000002718,active
SKU0002719,P001360,标准款-升级版,暖杏色,旗舰版,1896.14,1537.19,1056.77,6900000002719,active
SKU0002720,P001360,活力橙-基础版,曜石黑,基础版,1822.51,1310.03,984.85,6900000002720,active
SKU0002721,P001361,云朵白-大号,星空蓝,旗舰版,3479.82,2740.59,1699.88,6900000002721,active
SKU0002722,P001361,标准款-升级版,标准款,中号,3780.4,2854.85,1561.41,6900000002722,active
SKU0002723,P001362,云朵白-大号,标准款,升级版,4245.84,3563.42,2629.85,6900000002723,active
SKU0002724,P001362,活力橙-基础版,星空蓝,旗舰版,3843.6,3077.93,2301.96,6900000002724,active
SKU0002725,P001363,云朵白-旗舰版,星空蓝,旗舰版,631.1,486.7,325.43,6900000002725,active
SKU0002726,P001363,曜石黑-旗舰版,星空蓝,中号,596.85,569.01,394.53,6900000002726,active
SKU0002727,P001364,云朵白-基础版,星空蓝,基础版,718.09,583.15,284.37,6900000002727,active
SKU0002728,P001364,暖杏色-旗舰版,活力橙,大号,795.98,607.71,357.06,6900000002728,active
SKU0002729,P001365,云朵白-中号,标准款,大号,2255.66,1727.86,948.62,6900000002729,active
